id;IDCliente;ValorDocumento;NumeroDocumento;DataDocumento;Vencimento;Status;DataPagamento
17035;39286;476;9047A;19/10/2016;18/11/2016;PAID;18/11/2016
17187;39286;68;9110A;07/11/2016;01/12/2016;PAID;13/12/2016
17536;39286;216;9294A;27/12/2016;24/01/2017;PAID;24/01/2017
17537;39286;216;9294B;27/12/2016;07/02/2017;PAID;07/02/2017
18137;39286;87;9533A;15/03/2017;11/04/2017;PAID;11/04/2017
18253;39286;76;9591A;04/04/2017;02/05/2017;PAID;02/05/2017
20753;39286;240;10603A;25/01/2018;22/02/2018;PAID;22/02/2018
20758;39286;163;10605A;25/01/2018;22/02/2018;PAID;22/02/2018
21025;39286;167;10707A;02/03/2018;30/03/2018;PAID;02/04/2018
21060;39286;397;10715A;06/03/2018;05/04/2018;PAID;05/04/2018
23073;39286;85;11554A;17/12/2018;14/01/2019;PAID;14/01/2019
31140;39286;33;15026A;16/03/2022;16/03/2022;PAID;15/03/2022
32484;39286;502;15618A;14/09/2022;07/10/2022;PAID;07/10/2022
21332;39286;23;10799A;12/04/2018;12/04/2018;PENDING;
27515;39286;27;13350A;09/09/2020;09/09/2020;PENDING;
15718;39284;363;8409A;05/04/2016;04/04/2016;PENDING;
13279;39283;371,5;7158A;16/03/2015;11/04/2015;PAID;13/04/2015
13336;39283;246;7170A;24/03/2015;16/04/2015;PAID;16/04/2015
13280;39283;371,5;7158B;16/03/2015;26/04/2015;PAID;27/04/2015
15137;39283;320;8116A;29/12/2015;26/01/2016;PAID;26/01/2016
23872;39283;400;11844A;28/03/2019;13/04/2019;PAID;16/04/2019
23873;39283;400;11844B;28/03/2019;28/04/2019;PAID;29/04/2019
24371;39283;242,5;12040A;07/06/2019;14/06/2019;PAID;14/06/2019
24372;39283;242,5;12040B;07/06/2019;29/06/2019;PAID;01/07/2019
27566;39283;196;13329A;14/09/2020;28/09/2020;PAID;28/09/2020
29282;39283;480;14165A;28/04/2021;14/05/2021;PAID;14/05/2021
29412;39283;594;14198A;13/05/2021;26/05/2021;PAID;26/05/2021
30030;39283;534;14524A;30/08/2021;21/09/2021;PAID;22/09/2021
30818;39283;799;14869A;24/01/2022;16/02/2022;PAID;16/02/2022
32489;39283;381;15623A;14/09/2022;07/10/2022;PAID;07/10/2022
32490;39283;381;15623B;14/09/2022;07/11/2022;PAID;07/11/2022
33126;39283;376;15922A;01/12/2022;30/12/2022;PAID;30/12/2022
33127;39283;376;15922B;01/12/2022;13/01/2023;PAID;13/01/2023
33625;39283;471;16139A;27/01/2023;23/02/2023;PAID;23/02/2023
35292;39283;735;16809A;10/07/2023;02/08/2023;PAID;02/08/2023
36862;39283;185;17531A;22/11/2023;12/12/2023;PAID;12/12/2023
37252;39283;184,86;17716A;19/12/2023;11/01/2024;PAID;22/01/2024
13624;39282;1020;7361A;11/05/2015;11/05/2015;PENDING;
13224;39281;487,5;7134A;03/03/2015;02/04/2015;PAID;01/04/2015
13225;39281;487,5;7134B;03/03/2015;17/04/2015;PAID;15/04/2015
13320;39281;230;7190A;23/03/2015;22/04/2015;PAID;24/04/2015
13773;39280;278;7438A;02/06/2015;30/06/2015;PAID;01/07/2015
13199;39280;93;7120A;25/02/2015;25/02/2015;PENDING;
13192;39279;298;7114A;24/02/2015;24/03/2015;PAID;24/03/2015
13351;39279;298;7204A;25/03/2015;24/04/2015;PAID;24/04/2015
14870;39279;89;7990A;16/11/2015;13/12/2015;PAID;14/12/2015
18110;39278;253,5;9506A;13/03/2017;05/04/2017;PAID;25/04/2017
18111;39278;253,5;9506B;13/03/2017;20/04/2017;PAID;03/05/2017
19311;39278;239;10044A;08/08/2017;07/09/2017;PAID;08/09/2017
19312;39278;239;10044B;08/08/2017;22/09/2017;PAID;22/09/2017
20191;39278;847,25;10344A;01/11/2017;10/11/2017;PAID;10/11/2017
20192;39278;847,25;10344B;01/11/2017;10/12/2017;PAID;11/12/2017
20193;39278;847,25;10344C;01/11/2017;10/01/2018;PAID;11/01/2018
20194;39278;847,25;10344D;01/11/2017;10/02/2018;PAID;14/02/2018
22977;39278;90;11507A;05/12/2018;02/01/2019;PAID;02/01/2019
23005;39278;315;11524A;07/12/2018;07/12/2018;PAID;09/01/2019
23164;39278;1387;11551A;08/01/2019;13/01/2019;PAID;16/01/2019
23007;39278;315;11524C;07/12/2018;05/02/2019;PAID;05/02/2019
23165;39278;1387;11551B;08/01/2019;12/02/2019;PAID;11/02/2019
23166;39278;1387;11551C;08/01/2019;14/03/2019;PAID;07/03/2019
25163;39278;358;12402A;30/09/2019;20/10/2019;PAID;25/10/2019
25164;39278;358;12402B;30/09/2019;04/11/2019;PAID;22/11/2019
27037;39278;186;13123A;01/07/2020;16/07/2020;PAID;15/07/2020
27246;39278;245;13230B;30/07/2020;01/09/2020;PAID;01/09/2020
27247;39278;245;13230C;30/07/2020;01/10/2020;PAID;01/10/2020
13170;39278;1204;7105A;19/02/2015;19/02/2015;PENDING;
13489;39278;355;7253A;15/04/2015;08/04/2015;PENDING;
16333;39278;90;8729A;04/07/2016;04/07/2016;PENDING;
17898;39278;1051;9403A;15/02/2017;03/02/2017;PENDING;
23006;39278;315;11524B;07/12/2018;06/01/2019;PENDING;
27245;39278;250;13230A;30/07/2020;29/07/2020;PENDING;
13108;39277;38;7073A;07/02/2015;07/02/2015;PENDING;
13106;39276;225;7071A;06/02/2015;08/03/2015;PAID;09/03/2015
13766;39276;186;7433A;02/06/2015;30/06/2015;PAID;30/06/2015
13782;39276;440;7445A;08/06/2015;06/07/2015;PAID;13/07/2015
14255;39276;289;7611A;17/08/2015;25/08/2015;PAID;17/09/2015
22839;39275;300;11453A;09/11/2018;09/11/2018;PENDING;
13071;39274;491;7045A;02/02/2015;04/03/2015;PAID;04/03/2015
13097;39274;96;7063A;04/02/2015;04/03/2015;PAID;04/03/2015
13676;39274;316,5;7371A;18/05/2015;13/06/2015;PAID;24/06/2015
13744;39274;274;7402A;26/05/2015;20/06/2015;PAID;29/06/2015
13677;39274;316,5;7371B;18/05/2015;28/06/2015;PAID;06/07/2015
13429;39273;98;7249A;07/04/2015;05/05/2015;PAID;05/05/2015
13921;39273;660;7420A;29/06/2015;03/07/2015;PAID;03/07/2015
13943;39273;85;7522A;03/07/2015;30/07/2015;PAID;31/07/2015
13078;39272;98;7042A;02/02/2015;27/02/2015;PAID;02/03/2015
16070;39272;320;8585A;20/05/2016;19/06/2016;PAID;20/06/2016
16689;39272;1030;8864A;18/08/2016;12/09/2016;PAID;12/09/2016
16977;39272;34;9013A;05/10/2016;05/10/2016;PENDING;
25019;39272;24;12384A;16/09/2019;16/09/2019;PENDING;
23504;39271;395;11730A;07/02/2019;09/03/2019;PENDING;
13031;39270;150;7023A;23/01/2015;19/02/2015;PAID;18/02/2015
14406;39270;298;7742A;08/09/2015;06/10/2015;PAID;06/10/2015
13001;39269;887;7009A;16/01/2015;16/01/2015;PENDING;
13074;39269;260;7034A;02/02/2015;27/01/2015;PENDING;
12994;39268;272;7007A;15/01/2015;14/02/2015;PAID;18/02/2015
12995;39268;272;7007B;15/01/2015;01/03/2015;PAID;02/03/2015
13124;39268;125;7083A;11/02/2015;11/03/2015;PAID;11/03/2015
13153;39268;48;7097A;18/02/2015;11/03/2015;PAID;11/03/2015
17891;39268;120;9405A;15/02/2017;03/03/2017;PAID;06/03/2017
18492;39268;92;9663A;04/05/2017;23/05/2017;PAID;23/05/2017
19141;39268;39;9943A;21/07/2017;04/08/2017;PAID;04/08/2017
19434;39268;128;10020A;17/08/2017;29/08/2017;PAID;01/09/2017
19939;39268;334;10245A;09/10/2017;30/10/2017;PAID;04/11/2017
20602;39268;79;10508A;09/01/2018;24/01/2018;PAID;24/01/2018
20981;39268;526;10663A;26/02/2018;19/03/2018;PAID;26/03/2018
22811;39268;72;11436A;05/11/2018;18/10/2018;PENDING;
12960;39267;685;6992A;08/01/2015;07/02/2015;PAID;09/02/2015
12968;39265;590;6968A;12/01/2015;05/02/2015;PAID;05/02/2015
37631;39264;357;17919A;11/01/2024;11/01/2024;PAID;11/01/2024
12939;39263;205;6978A;07/01/2015;06/02/2015;PAID;06/02/2015
12953;39263;65;6988A;08/01/2015;07/02/2015;PAID;06/02/2015
13194;39263;120;7116A;24/02/2015;24/03/2015;PAID;24/03/2015
15398;39263;285,5;8252A;17/02/2016;18/03/2016;PAID;18/03/2016
15399;39263;285,5;8252B;17/02/2016;02/04/2016;PAID;04/04/2016
16527;39263;673;8799A;26/07/2016;25/08/2016;PAID;25/08/2016
16528;39263;673;8799B;26/07/2016;09/09/2016;PAID;09/09/2016
18729;39263;270;9754A;30/05/2017;15/06/2017;PAID;14/06/2017
18730;39263;270;9754B;30/05/2017;30/06/2017;PAID;03/07/2017
23542;39263;124;11689A;14/02/2019;26/02/2019;PAID;26/02/2019
24845;39263;443;12277A;09/08/2019;30/08/2019;PAID;30/08/2019
24918;39263;98;12282A;27/08/2019;02/09/2019;PAID;02/09/2019
25830;39263;96;12617A;17/12/2019;26/12/2019;PAID;23/12/2019
26502;39263;367;12887A;30/03/2020;02/04/2020;PAID;02/04/2020
37603;39263;398;17895A;10/01/2024;06/02/2024;PENDING;
12915;39262;165;6967A;06/01/2015;03/02/2015;PAID;06/02/2015
16778;39262;23;8907A;05/09/2016;29/09/2016;PAID;13/10/2016
12879;39261;310;6949A;22/12/2014;21/01/2015;PENDING;
12880;39261;310;6949B;22/12/2014;05/02/2015;PENDING;
14908;39261;43;8009A;25/11/2015;25/11/2015;PENDING;
14991;39261;46;8058A;14/12/2015;10/12/2015;PENDING;
12888;39260;800;6925A;22/12/2014;15/01/2015;PAID;15/01/2015
13033;39260;553,67;6987A;23/01/2015;07/02/2015;PAID;09/02/2015
13034;39260;553,67;6987B;23/01/2015;22/02/2015;PAID;23/02/2015
13035;39260;553,66;6987C;23/01/2015;09/03/2015;PAID;09/03/2015
13113;39260;506;7068A;09/02/2015;07/03/2015;PAID;09/03/2015
13156;39260;126;7085A;18/02/2015;11/03/2015;PAID;11/03/2015
13188;39260;94;7109A;23/02/2015;20/03/2015;PAID;20/03/2015
13277;39260;40;7168A;16/03/2015;06/04/2015;PAID;06/04/2015
13597;39260;397;7329A;04/05/2015;29/05/2015;PAID;29/05/2015
13598;39260;397;7329B;04/05/2015;13/06/2015;PAID;15/06/2015
13738;39260;135;7392A;26/05/2015;16/06/2015;PAID;16/06/2015
14125;39260;510;7580A;27/07/2015;20/08/2015;PAID;20/08/2015
14126;39260;510;7580B;27/07/2015;04/09/2015;PAID;04/09/2015
14127;39260;510;7580C;27/07/2015;19/09/2015;PAID;21/09/2015
14440;39260;439;7744A;14/09/2015;09/10/2015;PAID;09/10/2015
14605;39260;326,5;7847A;05/10/2015;02/11/2015;PAID;03/11/2015
14441;39260;439;7744B;14/09/2015;09/11/2015;PAID;09/11/2015
14606;39260;326,5;7847B;05/10/2015;16/11/2015;PAID;16/11/2015
15269;39260;449,5;8177A;25/01/2016;18/02/2016;PAID;18/02/2016
15270;39260;449,5;8177B;25/01/2016;04/03/2016;PAID;18/03/2016
16184;39260;257;8619A;09/06/2016;27/06/2016;PAID;20/06/2016
16831;39260;215;8927A;13/09/2016;07/10/2016;PAID;07/10/2016
14401;39260;135;7739A;08/09/2015;06/10/2015;PENDING;
12829;39259;599,5;6919A;15/12/2014;14/01/2015;PAID;12/01/2015
12836;39259;735;6922A;16/12/2014;14/01/2015;PAID;12/01/2015
12881;39259;967;6950A;22/12/2014;14/01/2015;PAID;12/01/2015
12898;39259;480;6947A;29/12/2014;18/01/2015;PAID;15/01/2015
12830;39259;599,5;6919B;15/12/2014;29/01/2015;PAID;12/02/2015
12882;39259;967;6950B;22/12/2014;29/01/2015;PAID;12/02/2015
28787;39259;15;13979A;18/02/2021;18/02/2021;PENDING;
13282;39256;240;7162A;16/03/2015;11/04/2015;PAID;13/04/2015
13283;39256;240;7162B;16/03/2015;26/04/2015;PAID;27/04/2015
13521;39256;247;7284A;20/04/2015;14/05/2015;PAID;05/05/2015
18508;39254;300;9707A;05/05/2017;05/05/2017;PENDING;
12768;39253;55;6884A;03/12/2014;03/12/2014;PENDING;
12756;39252;9;6877A;02/12/2014;02/12/2014;PAID;02/12/2014
12758;39252;36;6878A;02/12/2014;02/12/2014;PAID;02/12/2014
12889;39252;160;6940A;22/12/2014;15/01/2015;PAID;16/01/2015
13720;39252;52;7413A;25/05/2015;25/05/2015;PENDING;
12749;39251;568;6876A;01/12/2014;01/12/2014;PENDING;
12741;39250;895;6871A;28/11/2014;04/01/2015;PAID;30/12/2014
33149;39248;232;15930A;05/12/2022;02/01/2023;PAID;02/01/2023
33287;39248;103;15997A;22/12/2022;19/01/2023;PAID;19/01/2023
33716;39248;820;16190A;07/02/2023;09/03/2023;PAID;09/03/2023
33745;39248;201;16201A;09/02/2023;09/03/2023;PAID;09/03/2023
32214;39248;971;15518A;10/08/2022;06/09/2022;PENDING;
36564;39248;50;17419A;26/10/2023;26/10/2023;PENDING;
25262;39246;1250,14;12464A;16/10/2019;15/10/2019;PENDING;
12818;39245;2830;6913A;12/12/2014;12/12/2014;PAID;10/02/2015
12692;39244;480;6843A;25/11/2014;25/11/2014;PENDING;
12637;39243;38;6821A;18/11/2014;18/11/2014;PENDING;
12682;39241;690;6813A;24/11/2014;17/12/2014;PAID;17/12/2014
12600;39240;45;6801A;14/11/2014;14/11/2014;PENDING;
12627;39239;391;6815A;18/11/2014;18/11/2014;PENDING;
15005;39239;340;8068A;16/12/2015;16/12/2015;PENDING;
30341;39238;129;14647B;27/10/2021;04/12/2021;PAID;04/12/2021
13573;39238;250;7325A;29/04/2015;29/05/2015;PAID;01/06/2015
13610;39238;139;7351A;07/05/2015;04/06/2015;PAID;05/06/2015
13811;39238;227;7462A;10/06/2015;10/07/2015;PAID;10/07/2015
13898;39238;274;7504A;24/06/2015;30/09/2008;PAID;28/07/2015
13922;39238;87;7515A;30/06/2015;27/07/2015;PAID;28/07/2015
13955;39238;359;7528A;06/07/2015;03/08/2015;PAID;03/08/2015
14225;39238;128;7655A;12/08/2015;09/09/2015;PAID;09/09/2015
15318;39238;62,5;8211A;03/02/2016;24/02/2016;PAID;25/02/2016
15559;39238;78;8321A;11/03/2016;06/04/2016;PAID;08/04/2016
16851;39238;64;8945A;15/09/2016;13/10/2016;PAID;18/10/2016
17071;39238;33;9016A;24/10/2016;27/10/2016;PAID;16/11/2016
17909;39238;146;9457A;16/02/2017;16/03/2017;PAID;20/03/2017
18590;39238;142;9688A;16/05/2017;23/05/2017;PAID;24/04/2017
19814;39238;85;10159A;28/09/2017;09/10/2017;PAID;10/10/2017
20370;39238;187;10400A;06/12/2017;21/12/2017;PAID;26/12/2017
21862;39238;118;11019A;05/07/2018;27/07/2018;PAID;02/08/2018
22574;39238;58;11323A;08/10/2018;30/10/2018;PAID;31/10/2018
24687;39238;250;12209A;23/07/2019;14/08/2019;PAID;16/08/2019
24688;39238;250;12209B;23/07/2019;29/08/2019;PAID;03/09/2019
28590;39238;223,5;13886A;26/01/2021;25/02/2021;PAID;01/03/2021
28609;39238;182;13835B;26/01/2021;26/02/2021;PAID;01/03/2021
28608;39238;183;13835A;26/01/2021;11/02/2021;PAID;02/03/2021
28591;39238;223,5;13886B;26/01/2021;12/03/2021;PAID;12/03/2021
28610;39238;183;13835C;26/01/2021;13/03/2021;PAID;16/03/2021
30219;39238;320;14591A;06/10/2021;24/10/2021;PAID;26/10/2021
30220;39238;320;14591B;06/10/2021;08/11/2021;PAID;08/11/2021
30340;39238;129;14647A;27/10/2021;19/11/2021;PAID;19/11/2021
17315;39238;193;9157B;22/11/2016;02/01/2017;PAID;06/12/2021
30342;39238;129;14647C;27/10/2021;19/12/2021;PAID;20/12/2021
30821;39238;169;14873A;24/01/2022;18/02/2022;PAID;21/02/2022
14147;39238;36;7596A;29/07/2015;21/08/2015;PENDING;
17314;39238;193;9157A;22/11/2016;18/12/2016;PENDING;
12635;39237;95;6812A;18/11/2014;17/11/2014;PAID;06/04/2022
12587;39236;190;6793A;13/11/2014;11/12/2014;PAID;11/12/2014
12581;39235;560;6790A;12/11/2014;12/11/2014;PENDING;
12706;39235;728;6852A;26/11/2014;26/11/2014;PENDING;
13208;39235;70;7126A;26/02/2015;26/02/2015;PENDING;
27970;39235;547;13595A;09/11/2020;09/11/2020;PENDING;
28826;39235;110;13997A;23/02/2021;23/02/2021;PENDING;
15107;39234;280;8104A;28/12/2015;29/12/2015;PAID;29/12/2015
16097;39234;340;8578A;25/05/2016;17/06/2016;PAID;15/06/2016
16658;39234;322;8855A;15/08/2016;09/09/2016;PAID;05/09/2016
17296;39234;76;9118A;22/11/2016;25/11/2016;PAID;24/11/2016
17723;39234;380;9371A;27/01/2017;26/02/2017;PAID;20/02/2017
18908;39234;65;9859A;22/06/2017;29/06/2017;PAID;29/06/2017
19142;39234;55;9967A;21/07/2017;04/08/2017;PAID;08/08/2017
19463;39234;102;10048A;18/08/2017;07/09/2017;PAID;05/09/2017
20828;39234;113;10569A;08/02/2018;14/02/2018;PAID;14/02/2018
36227;39234;35;17270A;29/09/2023;29/09/2023;PAID;29/09/2023
12560;39234;392;6777A;07/11/2014;07/12/2014;PENDING;
17042;39234;32;9053A;20/10/2016;20/10/2016;PENDING;
19188;39234;34;10004A;26/07/2017;26/07/2017;PENDING;
21927;39234;49;11050A;16/07/2018;12/07/2018;PENDING;
22016;39234;26;11114A;01/08/2018;01/08/2018;PENDING;
22354;39234;264;11246A;12/09/2018;12/09/2018;PENDING;
12553;39233;335;6771A;06/11/2014;06/12/2014;PAID;08/12/2014
15293;39232;340;8196A;28/01/2016;25/02/2016;PAID;25/02/2016
15881;39232;330;8457A;29/04/2016;12/05/2016;PAID;17/05/2016
15961;39232;68;8525A;11/05/2016;27/05/2016;PAID;25/05/2016
20168;39232;90;10315A;31/10/2017;21/11/2017;PAID;14/11/2017
18980;39232;13;9916A;30/06/2017;30/06/2017;PENDING;
12545;39231;603;6766A;05/11/2014;05/12/2014;PAID;08/12/2014
12546;39231;603;6766B;05/11/2014;20/12/2014;PAID;22/12/2014
23353;39230;1250;11675A;25/01/2019;25/01/2019;PENDING;
12538;39228;586;6760A;04/11/2014;04/11/2014;PENDING;
13045;39227;291;6901A;24/01/2015;29/12/2014;PAID;29/01/2015
13625;39227;135;7359A;11/05/2015;29/05/2015;PAID;24/06/2015
12596;39227;717;6755A;14/11/2014;03/11/2014;PENDING;
12516;39226;60;6746A;30/10/2014;30/10/2014;PENDING;
12521;39225;50;6748A;31/10/2014;31/10/2014;PENDING;
12820;39224;260;6894A;12/12/2014;10/01/2015;PAID;02/01/2015
14947;39224;164;8034A;01/12/2015;29/12/2015;PAID;29/12/2015
16343;39224;364;8714A;05/07/2016;25/07/2016;PAID;25/07/2016
16983;39224;320;8958A;06/10/2016;18/10/2016;PAID;18/10/2016
17284;39224;89;9122A;22/11/2016;05/12/2016;PAID;05/12/2016
20501;39224;170;10462A;26/12/2017;05/01/2018;PAID;05/01/2018
23314;39224;45;11594A;24/01/2019;24/01/2019;PAID;31/01/2019
12525;39224;118;6751A;31/10/2014;28/11/2014;PENDING;
13916;39222;562;7513B;26/06/2015;09/08/2015;PAID;07/08/2015
13917;39222;562;7513C;26/06/2015;24/08/2015;PAID;24/08/2015
15157;39222;422,5;8129A;05/01/2016;29/01/2016;PAID;29/01/2016
15315;39222;239;8115A;02/02/2016;26/01/2016;PAID;29/01/2016
15182;39222;170;8139A;07/01/2016;06/02/2016;PAID;05/02/2016
15158;39222;422,5;8129B;05/01/2016;13/02/2016;PAID;12/02/2016
15183;39222;170;8139B;07/01/2016;21/02/2016;PAID;22/02/2016
16160;39222;118;8632A;01/06/2016;29/06/2016;PAID;29/06/2016
19144;39222;233,33;9919A;21/07/2017;02/08/2017;PAID;11/08/2017
19145;39222;233,33;9919B;21/07/2017;17/08/2017;PAID;15/08/2017
19146;39222;233,34;9919C;21/07/2017;01/09/2017;PAID;01/09/2017
21249;39222;216;10760A;28/03/2018;13/04/2018;PAID;17/04/2018
24667;39222;246;12189A;22/07/2019;07/08/2019;PAID;07/08/2019
27488;39222;320;13327A;01/09/2020;28/09/2020;PAID;28/09/2020
30948;39222;360;14931A;10/02/2022;10/03/2022;PAID;18/03/2022
31086;39222;391;14997A;04/03/2022;31/03/2022;PAID;31/03/2022
31558;39222;166;15237A;10/05/2022;07/06/2022;PAID;07/06/2022
31571;39222;166;15238A;10/05/2022;07/06/2022;PAID;07/06/2022
33073;39222;159;15891A;23/11/2022;20/12/2022;PAID;03/01/2023
33074;39222;159;15891B;23/11/2022;03/01/2023;PAID;03/01/2023
12530;39222;590;6756A;03/11/2014;03/11/2014;PENDING;
12583;39222;590;6792A;12/11/2014;27/12/2014;PENDING;
13915;39222;560;7513A;26/06/2015;24/07/2015;PENDING;
32249;39222;336;15531A;12/08/2022;08/09/2022;PENDING;
12946;39221;190;6983A;08/01/2015;08/01/2015;PENDING;
15190;39220;448;8110A;08/01/2016;26/01/2016;PAID;26/01/2016
16872;39220;80;8955A;20/09/2016;10/10/2016;PAID;07/10/2016
12508;39220;216;6741A;29/10/2014;29/10/2014;PENDING;
17619;39220;85;9321A;10/01/2017;10/01/2017;PENDING;
12484;39219;218;6730A;24/10/2014;07/11/2014;PAID;10/11/2014
12534;39218;1080;6742A;03/11/2014;28/11/2014;PAID;28/11/2014
12469;39217;490;6720A;23/10/2014;22/11/2014;PENDING;
12473;39216;155;6722A;23/10/2014;23/10/2014;PENDING;
25442;39216;68;12535A;05/11/2019;05/11/2019;PENDING;
25443;39216;22,25;12533A;05/11/2019;05/11/2019;PENDING;
12461;39215;146;6713A;22/10/2014;19/11/2014;PAID;19/11/2014
18310;39215;288;9580A;12/04/2017;27/04/2017;PAID;27/04/2017
20323;39215;196;10383A;29/11/2017;18/12/2017;PAID;18/12/2017
20605;39215;118;10509A;09/01/2018;25/01/2018;PAID;25/01/2018
22939;39215;98;11484A;23/11/2018;27/11/2018;PAID;27/11/2018
23040;39215;254;11514A;12/12/2018;03/01/2019;PAID;02/01/2019
24370;39215;88;12048A;07/06/2019;14/06/2019;PAID;14/06/2019
24409;39215;168;12100A;11/06/2019;26/06/2019;PAID;26/06/2019
24840;39215;413;12255A;09/08/2019;25/08/2019;PAID;26/08/2019
24841;39215;413;12255B;09/08/2019;09/09/2019;PAID;09/09/2019
25923;39215;267;12696A;02/01/2020;24/01/2020;PAID;03/02/2020
26982;39215;441;13118A;16/06/2020;14/07/2020;PAID;13/07/2020
27122;39215;76;13150A;16/07/2020;29/07/2020;PAID;28/07/2020
34823;39215;684;16637A;19/05/2023;16/06/2023;PAID;16/06/2023
34824;39215;684;16637B;19/05/2023;30/06/2023;PAID;30/06/2023
35899;39215;158;17099A;31/08/2023;26/09/2023;PAID;26/09/2023
16836;39215;70;8937A;13/09/2016;13/09/2016;PENDING;
26977;39215;387;13115A;16/06/2020;14/07/2020;PENDING;
12451;39214;1780;6704A;20/10/2014;19/11/2014;PAID;19/11/2014
12973;39214;118;6974A;12/01/2015;04/02/2015;PAID;18/02/2015
12448;39213;260;6706A;20/10/2014;17/11/2014;PAID;10/11/2014
12923;39213;351;6969A;06/01/2015;05/02/2015;PAID;03/02/2015
12969;39213;199;6971A;12/01/2015;05/02/2015;PAID;03/02/2015
12924;39213;351;6969B;06/01/2015;20/02/2015;PAID;18/02/2015
12925;39213;351;6969C;06/01/2015;07/03/2015;PAID;02/03/2015
12447;39212;4;6702A;20/10/2014;17/10/2014;PENDING;
12432;39211;128;6700A;16/10/2014;27/10/2014;PAID;29/10/2014
12450;39209;150;6696A;20/10/2014;12/11/2014;PAID;12/11/2014
12795;39209;690;6902A;08/12/2014;07/01/2015;PAID;07/01/2015
12425;39208;290;6692A;14/10/2014;11/11/2014;PAID;10/11/2014
12579;39207;650;6788A;12/11/2014;12/11/2014;PENDING;
12374;39205;490;6666A;06/10/2014;06/10/2014;PENDING;
18515;39204;94;9702A;08/05/2017;06/06/2017;PAID;24/04/2017
22884;39204;137;11434A;19/11/2018;01/12/2018;PAID;03/12/2018
22885;39204;137;11434B;19/11/2018;16/12/2018;PAID;17/12/2018
12326;39202;530;6641A;29/09/2014;27/10/2014;PAID;28/10/2014
13171;39202;55;7106A;20/02/2015;20/03/2015;PAID;20/03/2015
17870;39202;125;9387A;14/02/2017;28/02/2017;PAID;01/03/2017
26284;39202;127;12824A;26/02/2020;16/03/2020;PAID;20/03/2020
26375;39202;224;12861A;06/03/2020;27/03/2020;PAID;27/03/2020
26536;39202;370;12942A;30/03/2020;24/04/2020;PAID;24/04/2020
26589;39202;590;12962A;13/04/2020;09/05/2020;PAID;11/05/2020
26693;39202;98;12966A;30/04/2020;13/05/2020;PAID;11/05/2020
26590;39202;590;12962B;13/04/2020;21/05/2020;PAID;21/05/2020
27126;39202;236;13163A;16/07/2020;06/08/2020;PAID;06/08/2020
27849;39202;460;13503A;19/10/2020;12/11/2020;PAID;12/11/2020
28658;39202;607,5;13907A;28/01/2021;27/02/2021;PAID;01/03/2021
28582;39202;491;13850A;26/01/2021;15/02/2021;PAID;15/03/2021
28626;39202;724;13880A;26/01/2021;24/02/2021;PAID;15/03/2021
28659;39202;607,5;13907B;28/01/2021;14/03/2021;PAID;15/03/2021
29051;39202;490;14086A;24/03/2021;20/04/2021;PAID;10/05/2021
30924;39202;95;14912A;08/02/2022;03/03/2022;PAID;02/03/2022
31172;39202;296;15043A;21/03/2022;15/04/2022;PAID;18/04/2022
31476;39202;392;15195A;25/04/2022;23/05/2022;PAID;23/05/2022
31756;39202;149;15327A;09/06/2022;06/07/2022;PAID;06/07/2022
31781;39202;232;15335A;13/06/2022;08/07/2022;PAID;08/07/2022
32581;39202;670;15680A;26/09/2022;21/10/2022;PAID;21/10/2022
32911;39202;298;15822A;08/11/2022;05/12/2022;PAID;05/12/2022
34295;39202;465;16414A;30/03/2023;27/04/2023;PAID;27/04/2023
36611;39202;1450;17441A;01/11/2023;28/11/2023;PAID;28/11/2023
36666;39202;847,02;17461A;06/11/2023;01/12/2023;PAID;05/12/2023
36667;39202;825;17461B;06/11/2023;15/12/2023;PAID;15/12/2023
22293;39202;58;11227A;05/09/2018;05/09/2018;PENDING;
25795;39202;156;12648A;10/12/2019;10/12/2019;PENDING;
