NumeroDoPedido;ID_Cliente;ID_Vendedor;CreatedAt;Status;ID_Produto_ou_Codigo;Quantidade;ValorUnitario;ValorFrete;DescontoItem;Observacao;ID_FormaPagamento
525;43763;477;29/05/2025;PROPOSAL;751011;1;0,00;;;0371-W;493
525;43780;477;18/02/2025;PROPOSAL;751509;1;0,00;;;0371-W;493
525;43780;477;18/02/2025;PROPOSAL;751738;4;0,00;;;0371-W;493
526;43649;477;29/05/2025;PROPOSAL;751271;4;0,00;;;0372-W;514
526;43798;477;18/02/2025;PROPOSAL;751907;1;0,00;;;0372-W;493
527;43601;477;20/02/2025;PROPOSAL;751545;1;0,00;;;0373-W;493
527;43601;477;20/02/2025;PROPOSAL;751595;1;0,00;;;0373-W;493
527;43601;477;20/02/2025;PROPOSAL;752029;1;0,00;;;0373-W;493
527;43709;477;30/05/2025;PROPOSAL;751368;1;0,00;;;0373-W;514
527;43709;477;30/05/2025;PROPOSAL;751584;1;0,00;;;0373-W;514
527;43709;477;30/05/2025;PROPOSAL;751872;1;0,00;;;0373-W;514
528;43762;477;30/05/2025;PROPOSAL;751511;1;0,00;;;0374-W;514
528;43762;477;30/05/2025;PROPOSAL;751745;4;0,00;;;0374-W;514
528;43797;477;20/02/2025;PROPOSAL;751717;1;0,00;;;0374-W;493
528;43797;477;20/02/2025;PROPOSAL;751788;1;0,00;;;0374-W;493
529;43754;477;30/05/2025;PROPOSAL;751174;1;0,00;;;0375-W;500
529;43754;477;30/05/2025;PROPOSAL;751371;1;0,00;;;0375-W;500
529;43754;477;30/05/2025;PROPOSAL;751970;1;0,00;;;0375-W;500
529;43798;477;20/02/2025;PROPOSAL;751406;1;0,00;;;0375-W;500
530;43797;477;20/02/2025;PROPOSAL;751788;1;0,00;;;0376-W;493
531;43737;477;21/02/2025;PROPOSAL;751738;2;0,00;;;0377-W;493
531;43761;477;02/06/2025;PROPOSAL;751536;1;0,00;;;0377-W;493
531;43761;477;02/06/2025;PROPOSAL;751577;1;0,00;;;0377-W;493
532;43627;477;03/06/2025;PROPOSAL;751759;3;0,00;;;0378-W;493
532;43700;477;25/02/2025;PROPOSAL;751453;1;0,00;;;0378-W;493
533;43674;477;03/06/2025;PROPOSAL;751677;1;0,00;;;0379-W;500
533;43695;477;25/02/2025;PROPOSAL;751499;1;0,00;;;0379-W;493
533;43695;477;25/02/2025;PROPOSAL;751721;1;0,00;;;0379-W;493
534;43759;477;03/06/2025;PROPOSAL;751149;1;0,00;;;0380-W;513
534;43796;477;25/02/2025;PROPOSAL;751156;1;0,00;;;0380-W;493
534;43796;477;25/02/2025;PROPOSAL;751362;1;0,00;;;0380-W;493
534;43796;477;25/02/2025;PROPOSAL;751595;1;0,00;;;0380-W;493
535;43617;477;03/06/2025;PROPOSAL;751039;2;0,00;;;0381-W;493
535;43716;477;26/02/2025;PROPOSAL;751848;1;0,00;;;0381-W;493
536;43627;477;26/02/2025;PROPOSAL;751941;1;0,00;;;0382-W;493
536;43627;477;26/02/2025;PROPOSAL;751947;1;0,00;;;0382-W;493
536;43690;477;04/06/2025;PROPOSAL;751759;4;0,00;;;0382-W;493
536;43690;477;04/06/2025;PROPOSAL;751788;1;0,00;;;0382-W;493
537;43796;477;26/02/2025;PROPOSAL;751011;1;0,00;;;0383-W;493
538;43724;477;04/06/2025;PROPOSAL;751903;1;0,00;;;0384-W;514
538;43795;477;26/02/2025;PROPOSAL;751011;2;0,00;;;0384-W;513
539;43675;477;28/02/2025;PROPOSAL;751510;1;0,00;;;0385-W;514
539;43675;477;28/02/2025;PROPOSAL;751738;3;0,00;;;0385-W;514
539;43695;477;05/06/2025;PROPOSAL;751512;1;0,00;;;0385-W;493
539;43695;477;05/06/2025;PROPOSAL;751742;3;0,00;;;0385-W;493
540;43647;477;05/06/2025;PROPOSAL;751191;1;0,00;;;0386-W;493
540;43647;477;05/06/2025;PROPOSAL;751202;1;0,00;;;0386-W;493
540;43647;477;05/06/2025;PROPOSAL;751227;1;0,00;;;0386-W;493
540;43708;477;05/03/2025;PROPOSAL;751172;1;0,00;;;0386-W;493
540;43708;477;05/03/2025;PROPOSAL;751371;1;0,00;;;0386-W;493
540;43708;477;05/03/2025;PROPOSAL;751970;1;0,00;;;0386-W;493
541;43636;477;06/06/2025;PROPOSAL;751035;2;0,00;;;0387-W;493
541;43636;477;06/06/2025;PROPOSAL;751052;2;0,00;;;0387-W;493
541;43636;477;06/06/2025;PROPOSAL;751652;2;0,00;;;0387-W;493
541;43793;477;06/03/2025;PROPOSAL;751371;1;0,00;;;0387-W;493
541;43793;477;06/03/2025;PROPOSAL;751970;1;0,00;;;0387-W;493
542;43708;477;06/03/2025;PROPOSAL;751011;1;0,00;;;0388-W;493
543;43760;477;06/06/2025;PROPOSAL;751930;1;0,00;;;0389-W;514
543;43760;477;06/06/2025;PROPOSAL;752047;1;0,00;;;0389-W;514
543;43792;477;06/03/2025;PROPOSAL;751011;2;0,00;;;0389-W;493
543;43792;477;06/03/2025;PROPOSAL;751512;1;0,00;;;0389-W;493
543;43792;477;06/03/2025;PROPOSAL;751770;3;0,00;;;0389-W;493
544;43609;477;06/03/2025;PROPOSAL;751263;1;0,00;;;0390-W;493
545;43688;477;09/06/2025;PROPOSAL;751928;1;0,00;;;0391-W;500
545;43792;477;10/03/2025;PROPOSAL;751011;1;0,00;;;0391-W;493
546;43625;477;09/06/2025;PROPOSAL;751829;1;0,00;;;0392-W;493
546;43625;477;09/06/2025;PROPOSAL;751991;1;0,00;;;0392-W;493
546;43764;477;11/03/2025;PROPOSAL;752041;1;0,00;;;0392-W;514
547;43647;477;09/06/2025;PROPOSAL;751318;1;0,00;;;0393-W;493
547;43647;477;09/06/2025;PROPOSAL;752039;1;0,00;;;0393-W;493
547;43719;477;12/03/2025;PROPOSAL;751512;1;0,00;;;0393-W;493
547;43719;477;12/03/2025;PROPOSAL;751738;4;0,00;;;0393-W;493
548;43597;477;12/03/2025;PROPOSAL;751579;1;0,00;;;0395-W;493
548;43597;477;12/03/2025;PROPOSAL;751876;1;0,00;;;0395-W;493
548;43597;477;12/03/2025;PROPOSAL;752003;1;0,00;;;0395-W;493
548;43759;477;10/06/2025;PROPOSAL;751788;1;0,00;;;0395-W;493
548;43759;477;10/06/2025;PROPOSAL;751796;1;0,00;;;0395-W;493
549;43625;477;10/06/2025;PROPOSAL;751400;1;0,00;;;0396-W;493
549;43625;477;10/06/2025;PROPOSAL;751517;1;0,00;;;0396-W;493
549;43625;477;10/06/2025;PROPOSAL;751759;3;0,00;;;0396-W;493
549;43766;477;12/03/2025;PROPOSAL;751677;1;0,00;;;0396-W;493
549;43766;477;12/03/2025;PROPOSAL;751829;1;0,00;;;0396-W;493
550;43593;477;17/03/2025;PROPOSAL;751530;1;0,00;;;0397-W;514
550;43593;477;17/03/2025;PROPOSAL;751738;4;0,00;;;0397-W;514
550;43758;477;10/06/2025;PROPOSAL;751477;1;0,00;;;0397-W;514
551;43617;477;10/06/2025;PROPOSAL;751301;1;0,00;;;0398-W;493
551;43617;477;10/06/2025;PROPOSAL;751913;1;0,00;;;0398-W;493
551;43617;477;10/06/2025;PROPOSAL;751951;2;0,00;;;0398-W;493
551;43667;477;18/03/2025;PROPOSAL;751167;1;0,00;;;0398-W;493
551;43667;477;18/03/2025;PROPOSAL;751311;1;0,00;;;0398-W;493
551;43667;477;18/03/2025;PROPOSAL;751380;1;0,00;;;0398-W;493
552;43757;477;11/06/2025;PROPOSAL;751470;1;0,00;;;0399-W;514
552;43791;477;28/03/2025;PROPOSAL;751156;1;0,00;;;0399-W;500
552;43791;477;28/03/2025;PROPOSAL;751595;1;0,00;;;0399-W;500
552;43791;477;28/03/2025;PROPOSAL;751627;1;0,00;;;0399-W;500
553;43756;477;11/06/2025;PROPOSAL;751536;1;0,00;;;0400-W;514
553;43756;477;11/06/2025;PROPOSAL;751742;4;0,00;;;0400-W;514
553;43790;477;28/03/2025;PROPOSAL;751697;1;0,00;;;0400-W;493
553;43790;477;28/03/2025;PROPOSAL;751786;2;0,00;;;0400-W;493
554;43724;477;11/06/2025;PROPOSAL;751368;1;0,00;;;0401-W;513
554;43787;477;28/03/2025;PROPOSAL;751380;1;0,00;;;0401-W;493
554;43787;477;28/03/2025;PROPOSAL;752003;1;0,00;;;0401-W;493
555;43616;477;02/04/2025;PROPOSAL;751861;1;0,00;;;0402-W;514
555;43755;477;12/06/2025;PROPOSAL;751536;1;0,00;;;0402-W;493
555;43755;477;12/06/2025;PROPOSAL;751742;4;0,00;;;0402-W;493
556;43605;477;02/04/2025;PROPOSAL;751947;1;0,00;;;0403-W;493
556;43754;477;12/06/2025;PROPOSAL;751501;1;0,00;;;0403-W;514
557;43619;477;13/06/2025;PROPOSAL;751786;2;0,00;;;0404-W;514
557;43789;477;03/04/2025;PROPOSAL;751510;1;0,00;;;0404-W;493
557;43789;477;03/04/2025;PROPOSAL;751579;1;0,00;;;0404-W;493
557;43789;477;03/04/2025;PROPOSAL;751892;1;0,00;;;0404-W;493
558;43754;477;16/06/2025;PROPOSAL;751677;1;0,00;;;0405-W;493
558;43754;477;16/06/2025;PROPOSAL;751935;1;0,00;;;0405-W;493
558;43788;477;07/04/2025;PROPOSAL;751579;1;0,00;;;0405-W;514
558;43788;477;07/04/2025;PROPOSAL;751605;1;0,00;;;0405-W;514
558;43788;477;07/04/2025;PROPOSAL;751629;1;0,00;;;0405-W;514
559;43618;477;09/04/2025;PROPOSAL;751110;1;0,00;;;0406-W;493
559;43618;477;09/04/2025;PROPOSAL;751273;2;0,00;;;0406-W;493
559;43618;477;09/04/2025;PROPOSAL;751720;1;0,00;;;0406-W;493
559;43753;477;16/06/2025;PROPOSAL;751543;1;0,00;;;0406-W;514
560;43752;477;17/06/2025;PROPOSAL;751507;1;0,00;;;0407-W;493
560;43752;477;17/06/2025;PROPOSAL;751742;4;0,00;;;0407-W;493
560;43787;477;10/04/2025;PROPOSAL;751579;1;0,00;;;0407-W;493
560;43787;477;10/04/2025;PROPOSAL;751605;1;0,00;;;0407-W;493
560;43787;477;10/04/2025;PROPOSAL;751928;1;0,00;;;0407-W;493
561;43649;477;15/04/2025;PROPOSAL;751163;1;0,00;;;0408-W;493
561;43649;477;15/04/2025;PROPOSAL;751545;1;0,00;;;0408-W;493
561;43649;477;15/04/2025;PROPOSAL;751870;1;0,00;;;0408-W;493
561;43751;477;18/06/2025;PROPOSAL;751371;1;0,00;;;0408-W;493
561;43751;477;18/06/2025;PROPOSAL;751569;1;0,00;;;0408-W;493
561;43751;477;18/06/2025;PROPOSAL;751627;1;0,00;;;0408-W;493
562;43688;477;18/06/2025;PROPOSAL;751400;1;0,00;;;0409-W;493
562;43688;477;18/06/2025;PROPOSAL;751573;1;0,00;;;0409-W;493
562;43688;477;18/06/2025;PROPOSAL;751626;1;0,00;;;0409-W;493
562;43786;477;16/04/2025;PROPOSAL;751382;1;0,00;;;0409-W;493
562;43786;477;16/04/2025;PROPOSAL;751966;1;0,00;;;0409-W;493
563;43593;477;16/04/2025;PROPOSAL;751690;1;0,00;;;0410-W;514
563;43593;477;16/04/2025;PROPOSAL;751738;1;0,00;;;0410-W;514
563;43674;477;18/06/2025;PROPOSAL;751590;1;0,00;;;0410-W;493
564;43750;477;20/06/2025;PROPOSAL;751289;4;0,00;;;0411-W;493
564;43750;477;20/06/2025;PROPOSAL;751291;2;0,00;;;0411-W;493
564;43750;477;20/06/2025;PROPOSAL;751295;2;0,00;;;0411-W;493
564;43764;477;16/04/2025;PROPOSAL;751792;1;0,00;;;0411-W;514
565;43627;477;25/06/2025;PROPOSAL;751679;1;0,00;;;0412-W;514
565;43663;477;16/04/2025;PROPOSAL;751872;1;0,00;;;0412-W;493
566;43627;477;26/06/2025;PROPOSAL;751174;1;0,00;;;0413-W;493
566;43785;477;22/04/2025;PROPOSAL;751510;1;0,00;;;0413-W;493
566;43785;477;22/04/2025;PROPOSAL;751566;1;0,00;;;0413-W;493
566;43785;477;22/04/2025;PROPOSAL;751745;3;0,00;;;0413-W;493
567;43674;477;26/06/2025;PROPOSAL;751532;1;0,00;;;0414-W;493
567;43674;477;26/06/2025;PROPOSAL;751616;1;0,00;;;0414-W;493
567;43674;477;26/06/2025;PROPOSAL;751767;4;0,00;;;0414-W;493
567;43784;477;22/04/2025;PROPOSAL;751633;1;0,00;;;0414-W;500
567;43784;477;22/04/2025;PROPOSAL;751639;1;0,00;;;0414-W;500
567;43784;477;22/04/2025;PROPOSAL;751905;1;0,00;;;0414-W;500
568;43749;477;27/06/2025;PROPOSAL;751011;1;0,00;;;0415-W;513
568;43749;477;27/06/2025;PROPOSAL;751577;1;0,00;;;0415-W;513
569;43748;477;30/06/2025;PROPOSAL;751980;1;0,00;;;0416-W;514
569;43766;477;22/04/2025;PROPOSAL;751510;1;0,00;;;0416-W;493
569;43766;477;22/04/2025;PROPOSAL;751745;3;0,00;;;0416-W;493
570;43616;477;01/07/2025;PROPOSAL;751505;1;0,00;;;0417-W;514
570;43616;477;01/07/2025;PROPOSAL;751767;5;0,00;;;0417-W;514
570;43783;477;23/04/2025;PROPOSAL;751515;1;0,00;;;0417-W;493
570;43783;477;23/04/2025;PROPOSAL;751622;1;0,00;;;0417-W;493
571;43644;477;23/04/2025;PROPOSAL;751511;1;0,00;;;0418-W;493
571;43644;477;23/04/2025;PROPOSAL;751745;3;0,00;;;0418-W;493
571;43685;477;01/07/2025;PROPOSAL;751230;1;0,00;;;0418-W;493
571;43685;477;01/07/2025;PROPOSAL;751517;1;0,00;;;0418-W;493
571;43685;477;01/07/2025;PROPOSAL;751974;1;0,00;;;0418-W;493
572;43654;477;01/07/2025;PROPOSAL;751317;1;0,00;;;0419-W;493
572;43654;477;01/07/2025;PROPOSAL;751872;1;0,00;;;0419-W;493
572;43654;477;01/07/2025;PROPOSAL;752039;1;0,00;;;0419-W;493
572;43782;477;23/04/2025;PROPOSAL;751509;1;0,00;;;0419-W;493
572;43782;477;23/04/2025;PROPOSAL;751745;4;0,00;;;0419-W;493
573;43644;477;23/04/2025;PROPOSAL;751382;1;0,00;;;0420-W;493
573;43747;477;01/07/2025;PROPOSAL;751786;2;0,00;;;0420-W;493
574;43617;477;23/04/2025;PROPOSAL;751745;1;0,00;;;0421-W;493
574;43741;477;08/07/2025;PROPOSAL;751368;1;0,00;;;0421-W;493
574;43741;477;08/07/2025;PROPOSAL;751517;1;0,00;;;0421-W;493
574;43741;477;08/07/2025;PROPOSAL;751742;3;0,00;;;0421-W;493
575;43746;477;08/07/2025;PROPOSAL;751323;1;0,00;;;0422-W;493
575;43746;477;08/07/2025;PROPOSAL;752001;1;0,00;;;0422-W;493
576;43741;477;08/07/2025;PROPOSAL;751980;1;0,00;;;0423-W;493
577;43617;477;08/07/2025;PROPOSAL;751263;1;0,00;;;0424-W;493
578;43745;477;09/07/2025;PROPOSAL;751011;1;0,00;;;0425-W;493
578;43745;477;09/07/2025;PROPOSAL;751371;1;0,00;;;0425-W;493
578;43745;477;09/07/2025;PROPOSAL;751512;1;0,00;;;0425-W;493
579;43605;477;09/07/2025;PROPOSAL;751512;1;0,00;;;0426-W;493
579;43605;477;09/07/2025;PROPOSAL;751809;1;0,00;;;0426-W;493
579;43605;477;09/07/2025;PROPOSAL;751854;2;0,00;;;0426-W;493
580;43696;477;10/07/2025;PROPOSAL;751928;1;0,00;;;0427-W;493
581;43744;477;10/07/2025;PROPOSAL;751786;2;0,00;;;0428-W;493
582;43740;477;10/07/2025;PROPOSAL;751368;1;0,00;;;0429-W;493
582;43740;477;10/07/2025;PROPOSAL;751512;1;0,00;;;0429-W;493
582;43740;477;10/07/2025;PROPOSAL;751745;4;0,00;;;0429-W;493
583;43743;477;14/07/2025;PROPOSAL;751011;1;0,00;;;0431-W;493
583;43743;477;14/07/2025;PROPOSAL;751117;1;0,00;;;0431-W;493
583;43743;477;14/07/2025;PROPOSAL;751450;1;0,00;;;0431-W;493
584;43707;477;14/07/2025;PROPOSAL;751536;1;0,00;;;0432-W;493
584;43707;477;14/07/2025;PROPOSAL;751581;1;0,00;;;0432-W;493
584;43707;477;14/07/2025;PROPOSAL;752039;1;0,00;;;0432-W;493
585;43668;477;15/07/2025;PROPOSAL;751786;2;0,00;;;0433-W;514
586;43742;477;15/07/2025;PROPOSAL;751709;1;0,00;;;0434-W;493
587;43741;477;16/07/2025;PROPOSAL;751430;1;0,00;;;0435-W;493
587;43741;477;16/07/2025;PROPOSAL;751434;1;0,00;;;0435-W;493
588;43739;477;16/07/2025;PROPOSAL;752008;4;0,00;;;0436-W;493
588;43739;477;16/07/2025;PROPOSAL;752010;4;0,00;;;0436-W;493
589;43639;477;16/07/2025;PROPOSAL;751074;1;0,00;;;0437-W;493
589;43639;477;16/07/2025;PROPOSAL;751368;1;0,00;;;0437-W;493
589;43639;477;16/07/2025;PROPOSAL;751577;1;0,00;;;0437-W;493
590;43639;477;17/07/2025;PROPOSAL;751323;1;0,00;;;0438-W;493
590;43639;477;17/07/2025;PROPOSAL;751536;1;0,00;;;0438-W;493
590;43639;477;17/07/2025;PROPOSAL;751742;4;0,00;;;0438-W;493
591;43639;477;17/07/2025;PROPOSAL;751498;1;0,00;;;0439-W;493
591;43639;477;17/07/2025;PROPOSAL;752039;1;0,00;;;0439-W;493
591;43639;477;17/07/2025;PROPOSAL;751882;1;0,00;;;0439-W;493
592;43740;477;17/07/2025;PROPOSAL;751571;1;0,00;;;0440-W;493
593;43740;477;17/07/2025;PROPOSAL;751618;1;0,00;;;0441-W;493
594;43740;477;18/07/2025;PROPOSAL;751368;1;0,00;;;0442-W;493
595;43739;477;18/07/2025;PROPOSAL;751371;1;0,00;;;0443-W;493
595;43739;477;18/07/2025;PROPOSAL;751595;1;0,00;;;0443-W;493
595;43739;477;18/07/2025;PROPOSAL;751970;1;0,00;;;0443-W;493
596;43738;477;21/07/2025;PROPOSAL;751319;1;0,00;;;0444-W;493
597;43737;477;21/07/2025;PROPOSAL;751742;3;0,00;;;0445-W;493
598;43624;477;21/07/2025;PROPOSAL;751131;1;0,00;;;0446-W;493
598;43624;477;21/07/2025;PROPOSAL;751831;2;0,00;;;0446-W;493
599;43727;477;22/07/2025;PROPOSAL;751517;1;0,00;;;0447-W;493
599;43727;477;22/07/2025;PROPOSAL;751745;3;0,00;;;0447-W;493
600;43736;477;22/07/2025;PROPOSAL;751536;1;0,00;;;0448-W;493
600;43736;477;22/07/2025;PROPOSAL;751745;4;0,00;;;0448-W;493
601;43735;477;22/07/2025;PROPOSAL;751317;1;0,00;;;0449-W;493
601;43735;477;22/07/2025;PROPOSAL;751536;1;0,00;;;0449-W;493
601;43735;477;22/07/2025;PROPOSAL;751745;4;0,00;;;0449-W;493
602;43621;477;23/07/2025;PROPOSAL;751026;1;0,00;;;0450-W;493
603;43734;477;23/07/2025;PROPOSAL;751380;1;0,00;;;0451-W;493
603;43734;477;23/07/2025;PROPOSAL;751626;1;0,00;;;0451-W;493
604;43649;477;23/07/2025;PROPOSAL;751718;1;0,00;;;0452-W;493
604;43649;477;23/07/2025;PROPOSAL;751781;1;0,00;;;0452-W;493
604;43649;477;23/07/2025;PROPOSAL;751745;4;0,00;;;0452-W;493
605;43725;477;23/07/2025;PROPOSAL;751091;1;0,00;;;0453-W;493
605;43725;477;23/07/2025;PROPOSAL;751872;1;0,00;;;0453-W;493
605;43725;477;23/07/2025;PROPOSAL;751882;1;0,00;;;0453-W;493
606;43643;477;23/07/2025;PROPOSAL;751627;1;0,00;;;0454-W;493
606;43643;477;23/07/2025;PROPOSAL;751718;1;0,00;;;0454-W;493
607;43733;477;24/07/2025;PROPOSAL;751404;1;0,00;;;0455-W;493
607;43733;477;24/07/2025;PROPOSAL;751581;1;0,00;;;0455-W;493
607;43733;477;24/07/2025;PROPOSAL;751872;1;0,00;;;0455-W;493
608;43643;477;24/07/2025;PROPOSAL;751827;1;0,00;;;0456-W;500
608;43643;477;24/07/2025;PROPOSAL;751833;1;0,00;;;0456-W;500
609;43733;477;24/07/2025;PROPOSAL;751011;1;0,00;;;0457-W;493
609;43733;477;24/07/2025;PROPOSAL;751872;1;0,00;;;0457-W;493
609;43733;477;24/07/2025;PROPOSAL;751882;1;0,00;;;0457-W;493
610;43725;477;25/07/2025;PROPOSAL;751579;1;0,00;;;0458-W;493
610;43725;477;25/07/2025;PROPOSAL;751626;1;0,00;;;0458-W;493
610;43725;477;25/07/2025;PROPOSAL;752047;1;0,00;;;0458-W;493
611;43659;477;25/07/2025;PROPOSAL;751713;1;0,00;;;0459-W;493
612;43638;477;25/07/2025;PROPOSAL;751997;1;0,00;;;0460-W;493
613;43725;477;25/07/2025;PROPOSAL;751517;1;0,00;;;0461-W;493
613;43725;477;25/07/2025;PROPOSAL;751928;1;0,00;;;0461-W;493
613;43725;477;25/07/2025;PROPOSAL;751745;3;0,00;;;0461-W;493
614;43725;477;25/07/2025;PROPOSAL;751605;1;0,00;;;0462-W;493
615;43609;477;28/07/2025;PROPOSAL;751796;1;0,00;;;0463-W;493
616;43732;477;28/07/2025;PROPOSAL;751644;1;0,00;;;0464-W;514
617;43724;477;28/07/2025;PROPOSAL;751335;1;0,00;;;0465-W;513
617;43724;477;28/07/2025;PROPOSAL;751894;1;0,00;;;0465-W;513
618;43731;477;28/07/2025;PROPOSAL;751523;1;0,00;;;0466-W;513
618;43731;477;28/07/2025;PROPOSAL;751742;4;0,00;;;0466-W;513
619;43725;477;28/07/2025;PROPOSAL;751380;1;0,00;;;0467-W;493
620;43697;477;29/07/2025;PROPOSAL;751742;1;0,00;;;0468-W;514
621;43730;477;29/07/2025;PROPOSAL;751861;1;0,00;;;0469-W;500
621;43730;477;29/07/2025;PROPOSAL;751964;1;0,00;;;0469-W;500
621;43730;477;29/07/2025;PROPOSAL;751386;1;0,00;;;0469-W;500
622;43698;477;29/07/2025;PROPOSAL;751494;1;0,00;;;0470-W;514
623;43729;477;29/07/2025;PROPOSAL;751494;1;0,00;;;0471-W;493
624;43728;477;30/07/2025;PROPOSAL;751390;1;0,00;;;0472-W;514
625;43727;477;30/07/2025;PROPOSAL;751311;1;0,00;;;0473-W;514
625;43727;477;30/07/2025;PROPOSAL;751380;1;0,00;;;0473-W;514
626;43714;477;30/07/2025;PROPOSAL;751409;1;0,00;;;0474-W;493
627;43725;477;31/07/2025;PROPOSAL;751131;1;0,00;;;0475-W;493
627;43725;477;31/07/2025;PROPOSAL;751371;1;0,00;;;0475-W;493
627;43725;477;31/07/2025;PROPOSAL;751970;1;0,00;;;0475-W;493
628;43726;477;01/08/2025;PROPOSAL;751781;2;0,00;;;0477-W;500
629;43591;477;01/08/2025;PROPOSAL;751371;1;0,00;;;0478-W;514
629;43591;477;01/08/2025;PROPOSAL;751970;1;0,00;;;0478-W;514
630;43725;477;01/08/2025;PROPOSAL;751011;1;0,00;;;0480-W;493
631;43724;477;01/08/2025;PROPOSAL;751742;1;0,00;;;0481-W;514
632;43722;477;04/08/2025;PROPOSAL;752041;1;0,00;;;0482-W;493
633;43720;477;04/08/2025;PROPOSAL;751033;1;0,00;;;0483-W;493
633;43720;477;04/08/2025;PROPOSAL;751856;1;0,00;;;0483-W;493
633;43720;477;04/08/2025;PROPOSAL;751668;2;0,00;;;0483-W;493
634;43723;477;04/08/2025;PROPOSAL;751176;1;0,00;;;0484-W;500
634;43723;477;04/08/2025;PROPOSAL;751332;1;0,00;;;0484-W;500
634;43723;477;04/08/2025;PROPOSAL;752001;1;0,00;;;0484-W;500
635;43722;477;04/08/2025;PROPOSAL;751319;1;0,00;;;0485-W;493
636;43721;477;05/08/2025;PROPOSAL;751721;1;0,00;;;0486-W;500
636;43721;477;05/08/2025;PROPOSAL;751792;1;0,00;;;0486-W;500
637;43663;477;05/08/2025;PROPOSAL;751523;1;0,00;;;0487-W;493
637;43663;477;05/08/2025;PROPOSAL;751742;2;0,00;;;0487-W;493
638;43601;477;05/08/2025;PROPOSAL;751481;1;0,00;;;0488-W;513
638;43601;477;05/08/2025;PROPOSAL;751513;1;0,00;;;0488-W;513
638;43601;477;05/08/2025;PROPOSAL;751781;1;0,00;;;0488-W;513
639;43720;477;05/08/2025;PROPOSAL;751402;1;0,00;;;0489-W;493
640;43720;477;06/08/2025;PROPOSAL;751974;1;0,00;;;0490-W;493
641;43720;477;06/08/2025;PROPOSAL;751792;1;0,00;;;0491-W;493
642;43615;477;06/08/2025;PROPOSAL;751080;1;0,00;;;0492-W;493
642;43615;477;06/08/2025;PROPOSAL;751217;1;0,00;;;0492-W;493
642;43615;477;06/08/2025;PROPOSAL;751880;1;0,00;;;0492-W;493
643;43615;477;07/08/2025;PROPOSAL;751368;1;0,00;;;0494-W;493
643;43615;477;07/08/2025;PROPOSAL;751523;1;0,00;;;0494-W;493
644;43719;477;07/08/2025;PROPOSAL;751514;1;0,00;;;0495-W;493
644;43719;477;07/08/2025;PROPOSAL;751742;4;0,00;;;0495-W;493
645;43615;477;07/08/2025;PROPOSAL;751612;1;0,00;;;0496-W;493
645;43615;477;07/08/2025;PROPOSAL;751742;4;0,00;;;0496-W;493
646;43615;477;07/08/2025;PROPOSAL;751577;1;0,00;;;0497-W;493
647;43718;477;08/08/2025;PROPOSAL;751627;1;0,00;;;0498-W;493
647;43718;477;08/08/2025;PROPOSAL;752005;1;0,00;;;0498-W;493
648;43718;477;09/08/2025;PROPOSAL;751514;1;0,00;;;0500-W;493
648;43718;477;09/08/2025;PROPOSAL;751742;4;0,00;;;0500-W;493
649;43616;477;11/08/2025;PROPOSAL;751472;1;0,00;;;0501-W;500
650;43717;477;11/08/2025;PROPOSAL;751928;1;0,00;;;0502-W;514
651;43716;477;11/08/2025;PROPOSAL;751646;1;0,00;;;0503-W;514
651;43716;477;11/08/2025;PROPOSAL;751852;2;0,00;;;0503-W;514
652;43716;477;11/08/2025;PROPOSAL;751941;1;0,00;;;0504-W;493
652;43716;477;11/08/2025;PROPOSAL;751947;1;0,00;;;0504-W;493
653;43641;477;12/08/2025;PROPOSAL;751980;1;0,00;;;0505-W;514
654;43715;477;12/08/2025;PROPOSAL;751829;1;0,00;;;0506-W;493
655;43714;477;13/08/2025;PROPOSAL;751368;1;0,00;;;0507-W;493
655;43714;477;13/08/2025;PROPOSAL;751441;1;0,00;;;0507-W;493
656;43713;477;13/08/2025;PROPOSAL;751717;1;0,00;;;0508-W;514
657;43712;477;13/08/2025;PROPOSAL;751837;1;0,00;;;0509-W;493
658;43684;477;14/08/2025;PROPOSAL;751404;1;0,00;;;0510-W;493
659;43614;477;15/08/2025;PROPOSAL;751852;1;0,00;;;0511-W;493
660;43593;477;18/08/2025;PROPOSAL;751742;2;0,00;;;0512-W;493
661;43606;477;19/08/2025;PROPOSAL;751185;1;0,00;;;0513-W;514
662;43705;477;19/08/2025;PROPOSAL;751368;1;0,00;;;0514-W;493
662;43705;477;19/08/2025;PROPOSAL;751517;1;0,00;;;0514-W;493
662;43705;477;19/08/2025;PROPOSAL;751767;4;0,00;;;0514-W;493
663;43711;477;19/08/2025;PROPOSAL;751101;1;0,00;;;0515-W;493
663;43711;477;19/08/2025;PROPOSAL;751514;1;0,00;;;0515-W;493
663;43711;477;19/08/2025;PROPOSAL;751742;4;0,00;;;0515-W;493
664;43707;477;21/08/2025;PROPOSAL;751256;1;0,00;;;0516-W;493
664;43707;477;21/08/2025;PROPOSAL;751658;2;0,00;;;0516-W;493
664;43707;477;21/08/2025;PROPOSAL;751278;2;0,00;;;0516-W;493
665;43692;477;21/08/2025;PROPOSAL;751089;1;0,00;;;0517-W;493
665;43692;477;21/08/2025;PROPOSAL;751221;1;0,00;;;0517-W;493
665;43692;477;21/08/2025;PROPOSAL;751230;1;0,00;;;0517-W;493
666;43695;477;21/08/2025;PROPOSAL;751106;8;0,00;;;0518-W;493
